Ticker,Open,High,Low,Close,Adj Close,Volume,Market Cap,VWAP,Return,-1Hour,-1H_Return
MSFT,326.4700012207031,327.1099853515625,321.04998779296875,322.2300109863281,322.2300109863281,22373300.0,3160738365440.0,323.71177485028124,-0.012987380826787341,324.67999267578125,-0.007545835113713416
AAPL,180.8699951171875,180.92999267578125,177.00999450683594,178.19000244140625,178.19000244140625,60378500.0,3342220656640.0,178.57580468919804,-0.014817231979493644,179.02999877929688,-0.004691930646361388
NVDA,44.27399826049805,44.3120002746582,42.13399887084961,42.55400085449219,42.55400085449219,586449000.0,2781083860992.0,43.015484360463006,-0.038848928797570736,42.80950012207031,-0.005968284302539699
META,312.8800048828125,313.6300048828125,302.8500061035156,305.2099914550781,305.2099914550781,19955800.0,1181262020608.0,307.16964875166366,-0.024514233278048997,306.7699890136719,-0.005085235239631688
AVGO,88.27200317382812,88.35299682617188,84.87200164794922,85.072998046875,85.072998046875,24672000.0,705819443200.0,85.66597363308952,-0.036240314164543645,85.23900146484375,-0.00194750542728049
GOOGL,131.66000366210938,132.0399932861328,129.0,129.66000366210938,129.66000366210938,24912900.0,2066090557440.0,130.4318090773763,-0.015190642141654314,130.38999938964844,-0.005598556108260986
AMD,112.88999938964844,113.1500015258789,108.77999877929688,110.47000122070312,110.47000122070312,56257100.0,226267250688.0,110.84887517735748,-0.021436780778007664,110.86000061035156,-0.0035179450433091668
ADBE,520.5499877929688,520.969970703125,509.5299987792969,513.780029296875,513.780029296875,1843800.0,240517890048.0,514.2427829284069,-0.013005395552494515,514.5499877929688,-0.001496372586454216
GOOG,132.19000244140625,132.47000122070312,129.5050048828125,130.14999389648438,130.14999389648438,17745200.0,2064035741696.0,130.89420941810113,-0.015432396605228273,130.88999938964844,-0.005653644255594569
CRM,211.64999389648438,211.66000366210938,204.91000366210938,205.86000061035156,205.86000061035156,7847500.0,254565974016.0,207.0099389691263,-0.027356453829923723,206.55999755859375,-0.00338883112178399
ORCL,115.33999633789062,115.70999908447266,112.33000183105469,113.0999984741211,113.0999984741211,6542400.0,383092064256.0,113.42141953621531,-0.019420824821317115,113.4000015258789,-0.0026455295213496897
