Ticker,Open,High,Low,Close,Adj Close,Volume,Market Cap,VWAP,Return,-1Hour,-1H_Return
MSFT,316.739990234375,318.75,316.3699951171875,318.3399963378906,318.3399963378906,27529500.0,3160738365440.0,317.737322642685,0.005051481192291773,318.0799865722656,0.0008174351628562067
AAPL,176.38999938964844,176.38999938964844,174.94000244140625,175.16000366210938,175.16000366210938,55772400.0,3342220656640.0,175.56363508346408,-0.006973160223341129,175.13999938964844,0.00011421875374358282
NVDA,31.535999298095703,31.579999923706055,30.916000366210938,31.263999938964844,31.263999938964844,473908000.0,2781083860992.0,31.24726628842448,-0.008625043289726481,31.267001342773437,-9.599269772272986e-05
META,247.47000122070312,248.69000244140625,243.41000366210938,245.63999938964844,245.63999938964844,21599800.0,1181262020608.0,245.274207354225,-0.007394843100286012,244.3699951171875,0.005197054866952498
AVGO,68.0,68.49500274658203,67.84100341796875,68.2249984741211,68.2249984741211,22968000.0,705819443200.0,68.23171774891118,0.0033088010900160845,68.19500122070312,0.0004398746664860775
GOOGL,123.55000305175781,125.97000122070312,122.1500015258789,122.76000213623047,122.76000213623047,41330300.0,2066090557440.0,123.47462913633606,-0.006394179652074917,122.2300033569336,0.0043360775974879365
AMD,106.36000061035156,107.29000091552734,104.62000274658203,105.81999969482422,105.81999969482422,67830600.0,226267250688.0,105.75631366023902,-0.005077105231558148,105.62999725341797,0.0017987545805801099
ADBE,363.0,372.0799865722656,361.3599853515625,371.25,371.25,3855500.0,240517890048.0,367.52822579070687,0.022727272727272728,369.3299865722656,0.005198639421493852
GOOG,124.19999694824219,126.47899627685547,122.72000122070312,123.25,123.25,30251300.0,2064035741696.0,124.01846928934978,-0.007648928917752545,122.83999633789062,0.003337704935952585
CRM,212.9600067138672,213.24000549316406,209.92999267578125,210.36000061035156,210.36000061035156,6090800.0,254565974016.0,210.87708593739126,-0.012208893790133046,210.72999572753906,-0.0017557781269349094
ORCL,102.38999938964844,103.06999969482422,101.91999816894531,102.83999633789062,102.83999633789062,8558900.0,383092064256.0,102.73317822627367,0.004394930666321324,102.94999694824219,-0.001068485804879285
QCOM,106.94999694824219,107.12000274658203,105.5199966430664,105.86000061035156,105.86000061035156,5779700.0,200935800832.0,106.04447951519771,-0.010191644403862136,105.82499694824219,0.00033076931839171134
AMAT,128.3000030517578,128.32000732421875,125.25,126.94999694824219,126.94999694824219,10255500.0,170951999488.0,126.59790050210117,-0.010522260883898934,126.54000091552734,0.0032400508119842628
TXN,170.58999633789062,170.99000549316406,168.94000244140625,170.11000061035156,170.11000061035156,4790500.0,184426168320.0,169.93608584647342,-0.0028137390107467173,170.02000427246094,0.0005293279357081053
INTU,449.5199890136719,450.2699890136719,444.82000732421875,446.0299987792969,446.0299987792969,1234400.0,177053892608.0,446.82833862239335,-0.007763815446856255,446.18499755859375,-0.0003473868017638139
