Ticker,Open,High,Low,Close,Adj Close,Volume,Market Cap,VWAP,Return,-1Hour,-1H_Return
MSFT,339.55999755859375,343.739990234375,339.0199890136719,342.6600036621094,342.6600036621094,20567200.0,3160738365440.0,341.3567544727741,0.009129479696679214,343.1099853515625,-0.001311479434188014
AAPL,190.5,191.19000244140625,189.77999877929688,190.5399932861328,190.5399932861328,41342300.0,3342220656640.0,190.5096630140518,0.00020993850988353018,190.88999938964844,-0.0018335486648579512
NVDA,44.518001556396484,46.154998779296875,44.492000579833984,45.97700119018555,45.97700119018555,478204000.0,2781083860992.0,45.13541363509942,0.032773250882359724,45.7739990234375,0.0044348794310959646
META,313.6199951171875,316.239990234375,310.2900085449219,313.4100036621094,313.4100036621094,30281000.0,1181262020608.0,313.19617949469125,-0.0006695729173762005,314.010009765625,-0.0019107865509238563
AVGO,89.89399719238281,89.89399719238281,87.8270034790039,89.03600311279297,89.03600311279297,25912000.0,705819443200.0,88.65465016440022,-0.009544509159534248,89.11599731445312,-0.0008976413222183907
GOOGL,120.93000030517578,124.83000183105469,120.44999694824219,124.54000091552734,124.54000091552734,44297900.0,2066090557440.0,123.61899169168375,0.029851985456391793,124.19999694824219,0.002737552138804367
AMD,115.76000213623047,116.16000366210938,113.58000183105469,115.91999816894531,115.91999816894531,49206700.0,226267250688.0,114.88848016880631,0.0013821357097640232,115.95999908447266,-0.00034495443121040844
ADBE,509.6199951171875,519.4099731445312,509.5,517.280029296875,517.280029296875,3049400.0,240517890048.0,515.3385508710799,0.01503087448114368,519.25,-0.0037938771364949444
GOOG,121.54000091552734,125.33499908447266,121.05999755859375,124.83000183105469,124.83000183105469,31535900.0,2064035741696.0,124.21998141510252,0.02706928493290006,124.5999984741211,0.0018459338663745209
CRM,228.25999450683594,230.9600067138672,227.60000610351562,230.3699951171875,230.3699951171875,5800300.0,254565974016.0,229.70111479855754,0.009243847634844187,230.4199981689453,-0.00021700829856421562
ORCL,117.08999633789062,118.58000183105469,116.76000213623047,117.44999694824219,117.44999694824219,9359600.0,383092064256.0,117.59921617188077,0.0030745633411132438,117.94000244140625,-0.004154701399192374
QCOM,120.0,123.41999816894531,119.87999725341797,123.12000274658203,123.12000274658203,9823000.0,200935800832.0,121.78422976845559,0.026000022888183594,123.2300033569336,-0.000892644707904029
AMAT,140.1199951171875,143.66000366210938,140.02000427246094,142.64999389648438,142.64999389648438,5410800.0,170951999488.0,142.41562500782842,0.01805594395846891,142.60000610351562,0.0003505455177362549
TXN,183.5,184.00999450683594,181.75,183.1199951171875,183.1199951171875,4441200.0,184426168320.0,183.06377559604292,-0.0020708712959809266,183.6999969482422,-0.0031573317402836107
INTU,480.1499938964844,483.6099853515625,478.6499938964844,481.3500061035156,481.3500061035156,1477600.0,177053892608.0,480.9842045302323,0.0024992444492042644,482.0299987792969,-0.0014106853878457317
IBM,133.50999450683594,135.07000732421875,133.36000061035156,133.9199981689453,133.9199981689453,3221400.0,176142123008.0,134.17067826807119,0.0030709585722317,133.8000030517578,0.0008968244727250292
NOW,566.6199951171875,579.4400024414062,565.0,577.4500122070312,577.4500122070312,1314100.0,170369302528.0,575.1947054214781,0.01911336907128366,579.0499877929688,-0.0027631044290938643
INTC,34.150001525878906,34.29999923706055,33.619998931884766,33.869998931884766,33.869998931884766,32745800.0,133452873728.0,33.86497631873399,-0.008199197115173022,33.900001525878906,-0.0008850322313772452
MU,64.18000030517578,64.6500015258789,63.54999923706055,64.52999877929688,64.52999877929688,11384700.0,121318178816.0,64.24551307445289,0.005453388477046614,64.58999633789062,-0.0009288986220077157
LRCX,627.0,642.0800170898438,627.0,638.2999877929688,638.2999877929688,1088700.0,116966129664.0,637.2942473937027,0.018022309079694977,641.0800170898438,-0.004336477854191788
ADI,196.67999267578125,199.44000244140625,195.91000366210938,198.27000427246094,198.27000427246094,3364400.0,112358408192.0,198.0951401006935,0.008084256944735376,199.17999267578125,-0.004568673746271104
KLAC,471.2300109863281,477.5799865722656,468.9800109863281,475.82000732421875,475.82000732421875,803100.0,106014187520.0,474.67155452008336,0.009740458440419228,476.9649963378906,-0.002400572416137523
PANW,236.2899932861328,243.6999969482422,234.52000427246094,239.00999450683594,239.00999450683594,9394200.0,105821077504.0,239.63221527927723,0.011511284006891349,238.9199981689453,0.0003766798031991726
SNPS,448.32000732421875,451.1000061035156,445.6400146484375,448.8399963378906,448.8399963378906,794400.0,83714162688.0,448.3168561817621,0.0011598612713615215,449.92999267578125,-0.0024225909711159763
APH,42.8650016784668,42.94499969482422,42.654998779296875,42.86000061035156,42.86000061035156,4183800.0,76709273600.0,85.63094531869268,-0.00011667019525037504,85.79000091552734,-0.5004079711742464
CDNS,236.92999267578125,240.0800018310547,235.61000061035156,239.50999450683594,239.50999450683594,1942200.0,70861881344.0,238.19869982693706,0.010889300260880027,240.00999450683594,-0.0020832465790742685
ROP,478.95001220703125,480.25,475.79998779296875,478.8500061035156,478.8500061035156,430100.0,58717396992.0,477.94835940008824,-0.00020880279980532978,479.010009765625,-0.00033402989258546654
CRWD,147.97999572753906,153.5399932861328,147.52999877929688,150.75,150.75,4044700.0,62339354624.0,151.21751611728328,0.01871877518878344,150.74000549316406,6.630294859841135e-05
MRVL,63.849998474121094,65.48999786376953,63.060001373291016,65.37000274658203,65.37000274658203,12938400.0,56887234560.0,64.7696343929126,0.023805862314577927,65.375,-7.643982283699809e-05
PLTR,16.700000762939453,17.260000228881836,16.631000518798828,16.739999771118164,16.739999771118164,58397800.0,60527140864.0,16.91898646312984,0.0023951500809195475,16.860000610351562,-0.007117487241354032
ADSK,217.97999572753906,218.83999633789062,216.52000427246094,216.58999633789062,216.58999633789062,1011800.0,51907497984.0,217.51582366609404,-0.006376729135208568,218.08999633789062,-0.006877894562738329
WDAY,220.8300018310547,221.39999389648438,218.9499969482422,219.77999877929688,219.77999877929688,2289300.0,60679684096.0,220.08989140397892,-0.004754802531592216,219.0800018310547,0.0031951658863961295
