Ticker,Open,High,Low,Close,Adj Close,Volume,Market Cap,VWAP,Return,-1Hour,-1H_Return
MSFT,314.7300109863281,316.5,312.6099853515625,313.8500061035156,313.8500061035156,23384900.0,3160738365440.0,314.0748978282714,-0.002796062822400268,314.9800109863281,-0.0035875447437886732
AAPL,171.08999633789062,172.4199981689453,170.52000427246094,171.83999633789062,171.83999633789062,45143500.0,3342220656640.0,171.38573498175646,0.004383657817835259,172.11000061035156,-0.0015687889809042164
NVDA,30.209999084472656,30.60700035095215,29.805999755859375,30.538000106811523,30.538000106811523,721419000.0,2781083860992.0,30.151742934566744,0.010857366179380431,30.537969970703124,9.868405931622153e-07
META,245.27999877929688,249.58999633789062,244.9499969482422,249.2100067138672,249.2100067138672,17724300.0,1181262020608.0,247.2423390270372,0.016022537321139407,249.00999450683594,0.0008032296351292003
AVGO,68.14399719238281,68.43099975585938,67.60600280761719,67.9530029296875,67.9530029296875,23021000.0,705819443200.0,67.99800576357713,-0.0028028039235224373,68.12249755859375,-0.00248808594782456
GOOGL,121.12000274658203,121.91000366210938,119.86000061035156,120.9000015258789,120.9000015258789,34182600.0,2066090557440.0,120.78670276940646,-0.0018163904864123145,121.06999969482422,-0.0014041312412143335
AMD,105.9800033569336,108.91000366210938,105.63999938964844,108.2699966430664,108.2699966430664,65910500.0,226267250688.0,107.06147757257395,0.02160778650308462,108.58999633789062,-0.002946861641181954
ADBE,368.4100036621094,369.05999755859375,361.7200012207031,365.760009765625,365.760009765625,2666600.0,240517890048.0,364.6120114764408,-0.007193056296361706,367.20001220703125,-0.003921575145793736
GOOG,121.87999725341797,122.75,120.75,121.63999938964844,121.63999938964844,23087900.0,2064035741696.0,121.62753067221932,-0.001969132500639278,121.83000183105469,-0.0015595702089025007
CRM,206.0399932861328,210.2100067138672,205.4199981689453,209.05999755859375,209.05999755859375,4894000.0,254565974016.0,208.18389222655134,0.014657369301439372,209.94000244140625,-0.004191697020952961
ORCL,97.94999694824219,98.87999725341797,97.29000091552734,98.31999969482422,98.31999969482422,6815900.0,383092064256.0,98.33172537982725,0.003777465626441465,98.66000366210938,-0.0034462188796343584
QCOM,102.08000183105469,103.13999938964844,101.58000183105469,103.0199966430664,103.0199966430664,8193700.0,200935800832.0,102.3645086374791,0.009208412961898619,102.87000274658203,0.0014580916932011914
AMAT,121.91999816894531,122.62000274658203,120.18000030517578,121.7300033569336,121.7300033569336,6315600.0,170951999488.0,121.2088511530265,-0.001558356421138079,121.56999969482422,0.0013161442996712212
TXN,166.94000244140625,168.50999450683594,166.19000244140625,167.07000732421875,167.07000732421875,7502500.0,184426168320.0,167.2590789312382,0.0007787521319710655,167.58999633789062,-0.003102744943221352
INTU,421.0,425.7300109863281,413.3599853515625,415.9200134277344,415.9200134277344,6664400.0,177053892608.0,418.45408818102555,-0.012066476418683195,417.6400146484375,-0.00411838224397869
IBM,127.81999969482422,127.9000015258789,125.47000122070312,125.68000030517578,125.68000030517578,3915500.0,176142123008.0,126.06361382570465,-0.016742289115613977,126.11499786376953,-0.003449213542893907
NOW,496.7200012207031,506.260009765625,494.1300048828125,502.54998779296875,502.54998779296875,1099000.0,170369302528.0,500.71739280280184,0.011736967623486616,505.4800109863281,-0.005796516439180469
INTC,29.309999465942383,29.489999771118164,28.81999969482422,29.0,29.0,28045800.0,133452873728.0,29.023254702370743,-0.010576576990477118,29.010000228881836,-0.0003447166081674101
MU,64.94999694824219,66.7300033569336,64.87999725341797,66.52999877929688,66.52999877929688,15806600.0,121318178816.0,65.82568186849736,0.024326434261633154,66.48999786376953,0.0006016080134233286
LRCX,563.5399780273438,569.1400146484375,559.4099731445312,565.8699951171875,565.8699951171875,1325500.0,116966129664.0,563.5366691737664,0.004134608334265674,565.5650024414062,0.0005392707725277748
ADI,171.5,176.6300048828125,169.74000549316406,173.1999969482422,173.1999969482422,10367100.0,112358408192.0,172.73962247721425,0.009912518648642493,172.72999572753906,0.0027210168026895326
