Ticker,Open,High,Low,Close,Adj Close,Volume,Market Cap,VWAP,Return,-1Hour,-1H_Return
MSFT,329.0,334.8500061035156,328.6600036621094,333.54998779296875,333.54998779296875,18553900.0,3160738365440.0,332.48721026205936,0.013829750130604104,333.57000732421875,-6.0015981084719325e-05
AAPL,188.27999877929688,189.97999572753906,187.61000061035156,189.6999969482422,189.6999969482422,45280000.0,3342220656640.0,189.07623074708303,0.007541949108518129,189.5449981689453,0.0008177413321069092
NVDA,48.222999572753906,48.85100173950195,47.86000061035156,48.54800033569336,48.54800033569336,382653000.0,2781083860992.0,48.4462603177214,0.006739538515208399,48.76000061035156,-0.00434783166539163
META,297.0199890136719,301.3900146484375,295.510009765625,300.1499938964844,300.1499938964844,14956000.0,1181262020608.0,299.26982068919676,0.010538027737481416,299.6700134277344,0.0016016966905023603
AVGO,86.95099639892578,88.30000305175781,86.69999694824219,87.21700286865234,87.21700286865234,24808000.0,705819443200.0,87.50626948342536,0.0030592687921152887,87.41099853515625,-0.0022193507654060837
GOOGL,135.44000244140625,136.4199981689453,134.5800018310547,135.77000427246094,135.77000427246094,19403100.0,2066090557440.0,135.54967110398994,0.002436516724056116,135.92999267578125,-0.001176991186205057
AMD,109.0,111.81999969482422,106.30000305175781,110.77999877929688,110.77999877929688,66042200.0,226267250688.0,109.53324573969626,0.01633026403024656,111.33999633789062,-0.00502961718172048
ADBE,557.8800048828125,567.5900268554688,555.4199829101562,564.8800048828125,564.8800048828125,2349700.0,240517890048.0,563.46065272203,0.012547501144928846,564.989990234375,-0.0001946677878609402
GOOG,136.44000244140625,137.3699951171875,135.55999755859375,136.7100067138672,136.7100067138672,17730200.0,2064035741696.0,136.4725676712084,0.0019789230990148216,136.90499877929688,-0.0014242874049035432
CRM,219.3300018310547,220.32000732421875,217.61000061035156,218.69000244140625,218.69000244140625,5807300.0,254565974016.0,219.07387547461514,-0.002917974669700754,218.69000244140625,0.0
ORCL,122.44000244140625,124.27999877929688,121.18000030517578,123.9800033569336,123.9800033569336,11089600.0,383092064256.0,123.3145681582126,0.012577596249757609,123.9000015258789,0.0006456967721503827
QCOM,114.91000366210938,117.05999755859375,114.91000366210938,116.55000305175781,116.55000305175781,7294800.0,200935800832.0,116.25928633254799,0.014272033220630849,116.44999694824219,0.000858790091339153
AMAT,153.97000122070312,154.82000732421875,152.32000732421875,153.61000061035156,153.61000061035156,4266700.0,170951999488.0,153.60144533710329,-0.0023381217607157884,153.36000061035156,0.0016301512715508257
TXN,169.0800018310547,170.89999389648438,168.22000122070312,169.74000549316406,169.74000549316406,2882200.0,184426168320.0,170.02623940332708,0.003903499260479385,170.2899932861328,-0.003229712928842643
INTU,548.6400146484375,555.0,545.5399780273438,550.5800170898438,550.5800170898438,1372200.0,177053892608.0,551.2478202816619,0.003536020686805687,550.8499755859375,-0.0004900762604311563
IBM,147.91000366210938,149.0,147.57000732421875,148.1300048828125,148.1300048828125,3731300.0,176142123008.0,148.46198712106107,0.0014873991971881986,148.5,-0.002491549610690236
NOW,590.8800048828125,599.6300048828125,584.5,597.1599731445312,597.1599731445312,718300.0,170369302528.0,595.7287056578443,0.01062816174151,598.2999877929688,-0.0019054231517584154
INTC,36.58000183105469,37.40999984741211,36.459999084472656,36.709999084472656,36.709999084472656,43379400.0,133452873728.0,37.00012317061256,0.0035537793031931247,36.84000015258789,-0.0035288020514870227
