Ticker,Open,High,Low,Close,Adj Close,Volume,Market Cap,VWAP,Return,-1Hour,-1H_Return
MSFT,243.0800018310547,245.75,237.39999389648438,239.5800018310547,239.5800018310547,25740000.0,3160738365440.0,239.5990933354692,-0.014398551808604016,239.47000122070312,0.00045935027264723007
AAPL,130.27999877929688,130.89999389648438,124.16999816894531,125.06999969482422,125.06999969482422,112117500.0,3342220656640.0,125.56051568947174,-0.03999078241702125,124.62999725341797,0.0035304697994301124
NVDA,14.85099983215332,14.996000289916992,14.095999717712402,14.3149995803833,14.3149995803833,401277000.0,2781083860992.0,14.339048773929928,-0.036091863027938785,14.344999694824219,-0.002091329040023792
META,122.81999969482422,126.37000274658203,122.27999877929688,124.73999786376953,124.73999786376953,35528500.0,1181262020608.0,124.29694930021553,0.015632618252043713,125.56999969482422,-0.006609873640772962
AVGO,56.5,56.75699996948242,55.07899856567383,55.347999572753906,55.347999572753906,20173000.0,705819443200.0,55.53850602814767,-0.020389388092851218,55.455999755859374,-0.0019474932122931611
GOOGL,89.58999633789062,91.05000305175781,88.5199966430664,89.12000274658203,89.12000274658203,28131200.0,2066090557440.0,89.27482101070929,-0.005246049899767857,89.54000091552734,-0.004690620556744708
AMD,66.0,66.87999725341797,63.59000015258789,64.0199966430664,64.0199966430664,46851800.0,226267250688.0,64.4590280629916,-0.030000050862630207,63.96500015258789,0.0008597903595297745
ADBE,340.1600036621094,345.82000732421875,331.9200134277344,336.9200134277344,336.9200134277344,2229100.0,240517890048.0,336.820951492715,-0.009524900633507092,337.0299987792969,-0.00032633697878782476
GOOG,89.83000183105469,91.55000305175781,89.0199966430664,89.69999694824219,89.69999694824219,20738500.0,2064035741696.0,89.7880566810169,-0.0014472323295395577,90.05000305175781,-0.0038867972421328277
CRM,135.19000244140625,136.9499969482422,133.02999877929688,134.77999877929688,134.77999877929688,8196400.0,254691950592.0,134.42092437000903,-0.003032795729751376,135.0749969482422,-0.0021839583609863
ORCL,82.47000122070312,83.83999633789062,82.26000213623047,83.72000122070312,83.72000122070312,8997500.0,383312560128.0,83.10762019748934,0.015157026573272345,83.5199966430664,0.00239469092044465
QCOM,111.3499984741211,111.73999786376953,107.12999725341797,107.19999694824219,107.19999694824219,8110400.0,200935800832.0,108.2498484554745,-0.037269883994146706,107.70999908447266,-0.004734956276719438
AMAT,99.7699966430664,100.0199966430664,96.12000274658203,96.7300033569336,96.7300033569336,5921500.0,170951999488.0,97.35718717770686,-0.03047001491849884,96.66999816894531,0.0006207219315698464
TXN,167.22000122070312,167.64999389648438,162.58999633789062,163.2100067138672,163.2100067138672,4294100.0,184426168320.0,163.91631510255544,-0.023980352096418172,163.22999572753906,-0.00012245919374549483
INTU,396.70001220703125,404.45001220703125,385.2200012207031,391.17999267578125,391.17999267578125,1874000.0,177053892608.0,391.3349542414155,-0.013914845882004138,392.989990234375,-0.0046057090602086
IBM,141.10000610351562,141.89999389648438,140.47999572753906,141.5500030517578,141.5500030517578,3338600.0,176230301696.0,141.1422321263299,0.003189205731940613,141.22999572753906,0.0022658594767368556
NOW,395.0799865722656,398.6499938964844,380.6499938964844,385.5,385.5,1088000.0,170531930112.0,387.0622421656925,-0.024248220355027557,385.45001220703125,0.00012968683716606234
INTC,27.049999237060547,27.06999969482422,26.3700008392334,26.729999542236328,26.729999542236328,31308000.0,133452873728.0,26.721987814185614,-0.011829933598881398,26.780000686645508,-0.0018671076597139133
MU,50.560001373291016,50.959999084472656,49.54999923706055,50.369998931884766,50.369998931884766,12422800.0,121318178816.0,50.294619264083664,-0.0037579595776399896,50.619998931884766,-0.004938759487853897
LRCX,429.7200012207031,430.1000061035156,407.2699890136719,414.29998779296875,414.29998779296875,1324900.0,116966129664.0,413.9514789461155,-0.03588386247773162,414.4200134277344,-0.00028962316219449376
ADI,165.57000732421875,166.1999969482422,161.44000244140625,162.4499969482422,162.4499969482422,4475700.0,112358408192.0,162.6592513464219,-0.018844055311702478,162.1999969482422,0.0015413070573594072
KLAC,384.0,384.739990234375,372.5799865722656,376.54998779296875,376.54998779296875,764100.0,106014187520.0,376.7503235796419,-0.019401073455810547,376.20001220703125,0.0009302912668298921
PANW,141.32000732421875,143.4499969482422,137.50999450683594,138.4499969482422,138.4499969482422,3909100.0,105821077504.0,139.07431100816103,-0.02030859204098494,138.39500427246094,0.00039736026650922206
SNPS,323.0,326.30999755859375,315.55999755859375,319.67999267578125,319.67999267578125,706100.0,83714162688.0,319.6254124969386,-0.010278660446497678,319.5899963378906,0.000281599358308685
APH,38.35499954223633,38.439998626708984,37.75,38.20000076293945,38.20000076293945,5085200.0,76721283072.0,76.08877571762905,-0.0040411623294687084,76.2300033569336,-0.49888496548957684
CDNS,162.8300018310547,164.0,157.5,159.63999938964844,159.63999938964844,992800.0,70861881344.0,159.83033961160933,-0.01959099923560805,159.86000061035156,-0.0013762118094779931
ROP,435.80999755859375,436.7200012207031,430.0299987792969,434.4599914550781,434.4599914550781,334900.0,58717396992.0,433.0286585521881,-0.003097694204075985,433.9599914550781,0.0011521799471040826
CRWD,107.5,108.45999908447266,101.71700286865234,103.27999877929688,103.27999877929688,3447500.0,62339354624.0,103.65922838168737,-0.03925582530886628,103.66999816894531,-0.0037619310942098878
MRVL,37.90999984741211,38.20000076293945,35.779998779296875,35.9900016784668,35.9900016784668,10336700.0,56887234560.0,36.37016912603832,-0.05064621937940681,35.95500183105469,0.0009734347275677139
PLTR,6.579999923706055,6.639999866485596,6.275000095367432,6.389999866485596,6.389999866485596,29969900.0,60508880896.0,6.377591249052209,-0.02887538897013318,6.385000228881836,0.0007830285707969849
ADSK,190.6199951171875,192.9600067138672,183.0,185.14999389648438,185.14999389648438,1181600.0,51907497984.0,185.71939352771145,-0.028695841783755848,185.67999267578125,-0.0028543666533976777
WDAY,170.6999969482422,173.8699951171875,167.0399932861328,169.35000610351562,169.35000610351562,2094000.0,60679684096.0,169.17096182317502,-0.007908558106980471,169.8175048828125,-0.002752948111088348
MCHP,71.29000091552734,71.58000183105469,68.41000366210938,69.0999984741211,69.0999984741211,3536800.0,46584729600.0,69.25320717683225,-0.030719629867885942,68.81500244140625,0.004141481110278368
SNOW,146.47999572753906,149.1999969482422,135.33999633789062,135.5,135.5,4442000.0,43173490688.0,139.64400098533298,-0.0749590117954568,137.10000610351562,-0.011670357638843288
MPWR,359.6499938964844,361.0299987792969,339.2799987792969,342.95001220703125,342.95001220703125,588700.0,39997677568.0,343.99922612150147,-0.046433982963613694,344.3800048828125,-0.004152368475248311
SMCI,83.08000183105469,85.25,81.94000244140625,83.86000061035156,83.86000061035156,815200.0,41703354368.0,83.55605276770338,0.009388526265117597,83.62000274658203,0.002870101122776406
